"","Genus","species","Model","site","constant_strt","E_a_strt","E_d_strt","T_pk_strt","B0_end","B0_se","Ea_end","Ea_se","Ed_end","Ed_se","Tpk_end","Tpk_se","AIC","BIC","R2","AIC.m","BIC.m","R2.m","b","b_se"
"16","Chironomus",NA,"0.75 Mass Corrected","Penalara",44.3771405048449,1.61674088390916,2.35916949730554,351.99846601185,0.00744061445628463,0.00183658972751773,0.906743288043291,0.0852986924380912,30.7473619551707,4142542.43663783,316.613050013161,167070.632737119,-158.903087978934,-145.927488728261,0.750066991531623,-76.9998634841517,-64.0242642334788,0.374967960005936,"NA","NA"
"17","Cloeon","dipterum","0.75 Mass Corrected","Murcia",21.3960122147862,3.59144927392879,0.229615958519505,323.856264263248,0.1230204487723,0.0172519295929621,0.894745618855998,0.12912885348339,2.87239059152399,1.82228437712484,312.749808455143,1.81037301363578,48.6462578684573,58.4024764613644,0.664673614397792,62.8626113097524,72.6188299026595,0.556890371826524,"NA","NA"
"18","Cloeon","dipterum","0.75 Mass Corrected","Toledo",16.6789071020375,3.1518001739993,0.264131256980167,325.925734292679,0.029440988864199,0.00464325066397783,1.75929907979487,0.18952081386857,2.02216438954934,0.213155356920513,310.204087276128,3.00020030337688,3.38386666301207,15.6556031442797,0.816130940296774,15.8827236829801,28.1544601642476,0.785893821763027,"NA","NA"
"19","Cloeon","dipterum","0.75 Mass Corrected","Evora",25.7784091758638,0.686958255993795,1.37391651198759,308.15,0.216035966793791,0.0154999543756705,0.69112983957166,0.0512829485409369,3.97327786400955,0.972178617360425,311.446129579412,1.10262527135706,144.574311513887,158.031050925033,0.575530596672347,190.542344152791,203.999083563936,0.34684507605614,"NA","NA"
"20","Cloeon","dipterum","0.75 Mass Corrected","Porto",15.4502583656903,1.01583054501307,1.08137081753755,329.940998212046,0.129370655599645,0.00910585329832575,0.771744133909868,0.0469263886504633,3.16176236295797,0.575575123581476,310.857673575976,0.829367879806382,-1.52615932841823,11.5987047380031,0.747020642139764,33.614999434361,46.7398635007824,0.625912555002748,"NA","NA"
"21","Sympetrum","striolatum","0.75 Mass Corrected","Toledo",75.9851727440121,0.154861393988847,0.334247819963283,287.092460966274,0.0389661792368901,0.0105409967255821,1.72613741774314,0.105118123502091,1.72618138698753,0.319761362124886,353.15,47848.6518564616,22.7216702462151,34.3091108138967,0.462750708540301,22.8382548822145,34.425695449896,0.461912676812222,"NA","NA"
"22","Sympetrum","striolatum","0.75 Mass Corrected","Evora",27.1557354514734,2.73615773355406,1.35328571711082,326.802746520063,0.257639207855976,0.0198663513963756,0.772087855037881,0.0708399810332909,2.88379442090151,0.384212218674765,307.862590276366,0.949307438010581,88.591608019651,102.139259026213,0.636219224841102,104.750684349265,118.298335355826,0.560910265916114,"NA","NA"
"23","Sympetrum","striolatum","0.75 Mass Corrected","Porto",21.7626089440547,1.92216790957036,0.784926342999838,328.247880518352,0.0938333168187887,0.0104052854832412,0.807697266694755,0.0655424198124216,5.15512796739669,1.09469115898055,311.449017154274,1.02415310341116,85.2341100943517,97.9505840057016,0.532299009273662,117.029558806966,129.746032718316,0.339168939755111,"NA","NA"
"24","Sympetrum","striolatum","0.75 Mass Corrected","Jaca",29.8968131056125,0.815751261262701,1.6315025225254,303.15,0.0446802972081803,0.006412950744666,0.903533682672424,0.0841106706462931,3.23814191634517,0.551593816106118,308.812268733901,1.05475083403944,-43.32610507601,-30.2505024918037,0.552875704021307,-2.9113201530289,10.1642824311774,0.320140077592423,"NA","NA"
"25","Chironomus",NA,"Free Mass Scaling","Toledo",21.4923195544014,1.90117595288429,2.42707611188345,332.252749479215,0.162959223744542,0.0554131051446001,0.533954682026463,0.0762807508848043,31.1125985270925,9010021.25955779,316.637482296092,354115.697296797,-172.857607986312,-156.764820623566,0.517055057074006,-134.922856765463,-118.830069402717,0.305504001489607,"1.377983673987","0.262016589510263"
"26","Chironomus",NA,"Free Mass Scaling","Evora",18.8675706537421,1.38548363651684,2.20484439659644,310.543771158356,0.0817435981960825,0.0475606280219825,0.597608701784625,0.0422650032697726,30.4585266958057,4147571.46797303,316.663674050709,162045.963824973,-504.036810001088,-485.437611434143,0.643095161127052,-458.222444641684,-439.623246074739,0.501715869030688,"0.942720261519046","0.517718958631517"
"27","Chironomus",NA,"Free Mass Scaling","Porto",4.39516293597768,0.40973357621347,2.19773087730207,311.5597238493,0.11688620959431,0.0987437996225963,0.959304003948902,0.660154376218076,0.962559926154794,0.206700549192978,353.15,1792.92073070733,-203.096273166489,-186.893390971735,0.360048351696807,-197.138289893278,-180.935407698523,0.323121610478245,"1.32340738514535","0.618046335780112"
"28","Chironomus",NA,"Free Mass Scaling","Penalara",31.7438790408674,1.59445142367486,2.7536934149863,347.770901591287,0.00736534690292217,0.00411727441404731,0.912227467020026,0.0870468603262975,28.7298569425363,1407898.37693311,316.531153034671,63718.3508636772,-251.643009791772,-236.072290690965,0.641208244311033,-222.181973126932,-206.611254026125,0.477882545495806,"0.799585164898686","0.535642639259527"
"29","Cloeon","dipterum","Free Mass Scaling","Murcia",28.9620650314722,4.33422798354588,0.607248692364175,325.312540668807,0.116743212480893,0.032073568892945,0.892741722058678,0.133451044960984,2.76893262922499,2.10422165094153,312.864756573645,1.83046639455887,-9.2237765685168,2.48368574297174,0.622903735695516,-1.98415465873752,9.72330765275103,0.566237068570289,"0.717137074936222","0.358770688874248"
"30","Cloeon","dipterum","Free Mass Scaling","Toledo",11.936294451821,5.20618369701137,0.277745625303143,323.961214598694,0.0237288877608856,0.00449165316430348,1.59297568198933,0.169095237194504,2.17418558013618,0.339851277029874,310.020855661266,1.49903676526816,6.5425495026312,21.2686332801523,0.772163852846435,17.0396217368607,31.7657055143818,0.741538950171327,"0.21763469781227","0.325759974226769"
"31","Cloeon","dipterum","Free Mass Scaling","Evora",26.4435422741077,0.693819441161634,0.898269829875398,308.15,0.191391461830086,0.0288272787239576,0.665011344805026,0.0567856943802308,4.17564385056596,1.49855041391946,312.147133263197,1.54023851750118,59.8449185826504,75.9930058760252,0.617301003908005,80.2225484384191,96.3706357317939,0.533666987015443,"0.616656963462555","0.295239456505871"
"32","Cloeon","dipterum","Free Mass Scaling","Porto",9.54161580111432,1.09543329469547,1.36988082854804,302.131813470726,0.0631705285499118,0.0098761863422886,1.11354279920236,0.256287258078668,1.1154650166091,0.146566083741327,353.15,1591.52457018123,-14.3517250098762,1.39811186982938,0.620887343795567,-11.8853547740919,3.86448210561371,0.608013707669301,"-0.970200427774478","0.329786228591351"
"33","Sympetrum","striolatum","Free Mass Scaling","Toledo",37.5791513240935,5.65813788607813,0.393685430633283,319.967451807738,0.112312990496334,0.0725902677850035,1.07575351432238,0.13740325744726,3.49036103704966,1.42482461419344,312.090054274826,1.52865008124831,-40.1760466809963,-26.2711179997785,0.34347625782976,-30.8273819357343,-16.9224532545165,0.255765273583119,"2.14073368713101","0.928956004075097"
"34","Sympetrum","striolatum","Free Mass Scaling","Evora",32.8207693490864,0.956388154443794,1.1833269798905,294.656048640769,0.182880081341504,0.0712674534868307,0.802174359495672,0.095890824440778,2.56376823985283,0.447962642736527,307.505962147568,1.19122799804126,281.860323807407,298.117505015281,0.472522702750379,287.276699356965,303.533880564839,0.443592393319546,"1.24052957522289","0.588739677388001"
"35","Sympetrum","striolatum","Free Mass Scaling","Porto",59.5278316531159,0.115448464067206,0.301115291416308,289.989176255235,0.0888340714434678,0.0485444400988127,1.52509182597636,1.34905076999086,1.52517708963904,1.20956454137817,353.15,22169.4497324889,155.93092762648,171.1906963201,0.258337916789176,156.421095859716,171.680864553336,0.254395321489377,"0.174986082086701","0.508752487754278"
"36","Sympetrum","striolatum","Free Mass Scaling","Jaca",32.5502466134866,0.870200552111393,1.74040110422279,303.15,0.0353931227186593,0.0195997214727759,1.54013147008334,1.94112124166979,1.54020490730393,2.19924939969448,353.15,32827.7708214932,4.74989628110367,20.4406193821513,0.0993140993807925,4.95963973439967,20.6503628354473,0.0974410533195134,"0.917825421831914","0.261351719695943"
